organelle,human_ensembl,unique_species,species_list,fisher_stat,fisher_p,fisher_padj,direction_conserved
Cell wall/Extracellular matrix,ENSG00000134871,2,"Mus musculus,Mus musculus,Mus musculus,Homo sapiens,Homo sapiens,Mus musculus,Mus musculus,Mus musculus,Mus musculus,Homo sapiens,Homo sapiens",44.5106048947458,0.00306012778151796,0.00386880993197714,mixed
Cell wall/Extracellular matrix,ENSG00000169031,2,"Mus musculus,Mus musculus,Mus musculus,Homo sapiens,Homo sapiens,Mus musculus,Mus musculus,Mus musculus,Homo sapiens,Homo sapiens",41.5479585747798,0.00316593473100909,0.00396454889738976,mixed
Cell wall/Extracellular matrix,ENSG00000188153,3,"Mus musculus,Mus musculus,Caenorhabditis elegans,Caenorhabditis elegans,Mus musculus,Homo sapiens,Homo sapiens,Caenorhabditis elegans,Mus musculus,Mus musculus,Caenorhabditis elegans,Mus musculus,Mus musculus,Homo sapiens,Homo sapiens",102.118093292387,8.5705865552283e-10,2.29098371380141e-09,mixed
Cell wall/Extracellular matrix,ENSG00000197565,4,"Mus musculus,Mus musculus,Caenorhabditis elegans,Caenorhabditis elegans,Drosophila melanogaster,Mus musculus,Homo sapiens,Homo sapiens,Drosophila melanogaster,Caenorhabditis elegans,Mus musculus,Mus musculus,Caenorhabditis elegans,Caenorhabditis elegans,Mus musculus,Mus musculus,Homo sapiens,Homo sapiens,Drosophila melanogaster",200.71249818242,5.27257315178349e-24,3.85730351630477e-23,down
Cell wall/Extracellular matrix,ENSG00000072110,2,"Mus musculus,Mus musculus,Mus musculus,Homo sapiens,Homo sapiens,Mus musculus,Mus musculus,Mus musculus,Mus musculus,Homo sapiens,Homo sapiens",22.3178222495256,0.441061050524562,0.467996076510795,mixed
Cell wall/Extracellular matrix,ENSG00000077522,2,"Mus musculus,Mus musculus,Mus musculus,Homo sapiens,Mus musculus,Mus musculus,Mus musculus,Mus musculus,Homo sapiens,Homo sapiens",42.36407024259,0.0024786732907044,0.00325033573026332,mixed
Cell wall/Extracellular matrix,ENSG00000248746,2,"Mus musculus,Mus musculus,Homo sapiens,Mus musculus,Mus musculus,Mus musculus,Mus musculus,Homo sapiens,Homo sapiens",81.7022479310765,4.30879301640215e-10,1.1978444585598e-09,mixed
Cell wall/Extracellular matrix,ENSG00000130402,4,"Mus musculus,Mus musculus,Caenorhabditis elegans,Caenorhabditis elegans,Drosophila melanogaster,Mus musculus,Homo sapiens,Homo sapiens,Drosophila melanogaster,Caenorhabditis elegans,Mus musculus,Mus musculus,Caenorhabditis elegans,Mus musculus,Mus musculus,Homo sapiens,Homo sapiens,Drosophila melanogaster",159.121175856734,2.04483969282279e-17,9.80112818284029e-17,down
Cell wall/Extracellular matrix,ENSG00000111640,4,"Mus musculus,Mus musculus,Drosophila melanogaster,Mus musculus,Homo sapiens,Homo sapiens,Drosophila melanogaster,Mus musculus,Mus musculus,Mus musculus,Mus musculus,Saccharomyces cerevisiae,Homo sapiens,Homo sapiens,Drosophila melanogaster",239.728212281435,1.43989005274821e-34,1.33429811554667e-33,down
Cell wall/Extracellular matrix,ENSG00000178726,4,"Mus musculus,Mus musculus,Caenorhabditis elegans,Caenorhabditis elegans,Caenorhabditis elegans,Caenorhabditis elegans,Caenorhabditis elegans,Caenorhabditis elegans,Drosophila melanogaster,Drosophila melanogaster,Mus musculus,Homo sapiens,Homo sapiens,Drosophila melanogaster,Drosophila melanogaster,Caenorhabditis elegans,Mus musculus,Mus musculus,Caenorhabditis elegans,Caenorhabditis elegans,Mus musculus,Mus musculus,Homo sapiens,Homo sapiens,Drosophila melanogaster,Drosophila melanogaster",217.925610268029,3.39676291296075e-22,2.1461365677343e-21,down
Cell wall/Extracellular matrix,ENSG00000053747,2,"Mus musculus,Mus musculus,Mus musculus,Homo sapiens,Homo sapiens,Mus musculus,Mus musculus,Mus musculus,Mus musculus,Homo sapiens,Homo sapiens",59.4151173991679,2.72646873298359e-05,4.4585782809967e-05,up
Cell wall/Extracellular matrix,ENSG00000112769,2,"Mus musculus,Mus musculus,Mus musculus,Homo sapiens,Homo sapiens,Mus musculus,Mus musculus,Mus musculus,Mus musculus,Homo sapiens,Homo sapiens",16.064561124528,0.812668697639797,0.818557601245882,mixed
Cell wall/Extracellular matrix,ENSG00000130702,4,"Mus musculus,Mus musculus,Caenorhabditis elegans,Caenorhabditis elegans,Drosophila melanogaster,Mus musculus,Homo sapiens,Homo sapiens,Drosophila melanogaster,Caenorhabditis elegans,Mus musculus,Mus musculus,Caenorhabditis elegans,Mus musculus,Mus musculus,Homo sapiens,Homo sapiens,Drosophila melanogaster",84.8303496837897,8.09941855157466e-06,1.4072739733361e-05,down
Cell wall/Extracellular matrix,ENSG00000180209,2,"Mus musculus,Mus musculus,Homo sapiens,Mus musculus,Mus musculus,Mus musculus,Mus musculus,Homo sapiens,Homo sapiens",105.268543255313,2.3757405548721e-14,9.17299825353393e-14,mixed
Cell wall/Extracellular matrix,ENSG00000215375,1,"Homo sapiens,Homo sapiens,Homo sapiens,Homo sapiens",9.19612272047743,0.326022518897474,0.348593308667299,mixed
Cell wall/Extracellular matrix,ENSG00000106631,4,"Caenorhabditis elegans,Caenorhabditis elegans,Caenorhabditis elegans,Caenorhabditis elegans,Caenorhabditis elegans,Caenorhabditis elegans,Caenorhabditis elegans,Caenorhabditis elegans,Caenorhabditis elegans,Caenorhabditis elegans,Caenorhabditis elegans,Caenorhabditis elegans,Caenorhabditis elegans,Caenorhabditis elegans,Drosophila melanogaster,Mus musculus,Homo sapiens,Drosophila melanogaster,Caenorhabditis elegans,Caenorhabditis elegans,Mus musculus,Mus musculus,Caenorhabditis elegans,Caenorhabditis elegans,Caenorhabditis elegans,Caenorhabditis elegans,Caenorhabditis elegans,Mus musculus,Mus musculus,Homo sapiens,Drosophila melanogaster",395.767385003445,3.97914896998607e-50,9.21836178046772e-49,down
Cell wall/Extracellular matrix,ENSG00000140416,2,"Mus musculus,Mus musculus,Mus musculus,Homo sapiens,Homo sapiens,Mus musculus,Mus musculus,Mus musculus,Mus musculus,Homo sapiens,Homo sapiens",89.6744764124381,3.89336897449439e-10,1.10444548460147e-09,mixed
Cell wall/Extracellular matrix,ENSG00000198467,2,"Mus musculus,Mus musculus,Mus musculus,Homo sapiens,Homo sapiens,Mus musculus,Mus musculus,Mus musculus,Mus musculus,Homo sapiens,Homo sapiens",60.8621498327951,1.66455710195111e-05,2.75444568060957e-05,mixed
Cell wall/Extracellular matrix,ENSG00000143549,2,"Mus musculus,Mus musculus,Mus musculus,Homo sapiens,Homo sapiens,Mus musculus,Mus musculus,Mus musculus,Mus musculus,Homo sapiens,Homo sapiens",42.3611358300992,0.00565050265509377,0.00677086094015547,down
Cell wall/Extracellular matrix,ENSG00000167460,4,"Mus musculus,Mus musculus,Caenorhabditis elegans,Caenorhabditis elegans,Caenorhabditis elegans,Caenorhabditis elegans,Caenorhabditis elegans,Caenorhabditis elegans,Caenorhabditis elegans,Caenorhabditis elegans,Drosophila melanogaster,Drosophila melanogaster,Mus musculus,Homo sapiens,Homo sapiens,Drosophila melanogaster,Drosophila melanogaster,Caenorhabditis elegans,Mus musculus,Mus musculus,Caenorhabditis elegans,Caenorhabditis elegans,Caenorhabditis elegans,Caenorhabditis elegans,Caenorhabditis elegans,Caenorhabditis elegans,Mus musculus,Mus musculus,Homo sapiens,Homo sapiens,Drosophila melanogaster,Drosophila melanogaster",347.883855146566,1.20250993820371e-40,1.28576062623319e-39,down
Cell wall/Extracellular matrix,ENSG00000167552,3,"Mus musculus,Mus musculus,Caenorhabditis elegans,Caenorhabditis elegans,Caenorhabditis elegans,Caenorhabditis elegans,Mus musculus,Homo sapiens,Homo sapiens,Caenorhabditis elegans,Mus musculus,Mus musculus,Caenorhabditis elegans,Mus musculus,Mus musculus,Homo sapiens,Homo sapiens",82.3048268274995,6.94298285668765e-06,1.23727515010203e-05,mixed
Cell wall/Extracellular matrix,ENSG00000123416,2,"Mus musculus,Mus musculus,Mus musculus,Homo sapiens,Homo sapiens,Mus musculus,Mus musculus,Mus musculus,Mus musculus,Homo sapiens,Homo sapiens",140.863908575236,2.48361272000099e-19,1.32777756953899e-18,down
Cell wall/Extracellular matrix,ENSG00000127824,3,"Mus musculus,Mus musculus,Drosophila melanogaster,Mus musculus,Homo sapiens,Homo sapiens,Mus musculus,Mus musculus,Mus musculus,Mus musculus,Homo sapiens,Homo sapiens,Drosophila melanogaster",57.5853095291255,0.000351002493298951,0.000508222360089106,down
Cell wall/Extracellular matrix,ENSG00000196230,2,"Mus musculus,Mus musculus,Mus musculus,Homo sapiens,Homo sapiens,Mus musculus,Mus musculus,Mus musculus,Mus musculus,Homo sapiens,Homo sapiens",83.8601912361538,3.7143132981628e-09,9.74131223480432e-09,down
Cell wall/Extracellular matrix,ENSG00000101162,3,"Mus musculus,Mus musculus,Caenorhabditis elegans,Caenorhabditis elegans,Mus musculus,Caenorhabditis elegans,Mus musculus,Caenorhabditis elegans,Mus musculus,Mus musculus,Homo sapiens,Homo sapiens",55.1427891424709,0.00029946260074513,0.000442822356420989,mixed
Cell wall/Extracellular matrix,ENSG00000137267,2,"Mus musculus,Mus musculus,Mus musculus,Homo sapiens,Homo sapiens,Mus musculus,Mus musculus,Mus musculus,Mus musculus,Homo sapiens,Homo sapiens",104.102332663108,1.2284057279857e-12,4.2687099047503e-12,mixed
Cell wall/Extracellular matrix,ENSG00000137285,2,"Mus musculus,Mus musculus,Mus musculus,Homo sapiens,Homo sapiens,Mus musculus,Mus musculus,Mus musculus,Mus musculus,Homo sapiens,Homo sapiens",51.4079859761186,0.000377128526524784,0.000534906787621887,down
Cell wall/Extracellular matrix,ENSG00000173213,5,"Mus musculus,Mus musculus,Caenorhabditis elegans,Caenorhabditis elegans,Caenorhabditis elegans,Caenorhabditis elegans,Drosophila melanogaster,Drosophila melanogaster,Mus musculus,Homo sapiens,Drosophila melanogaster,Drosophila melanogaster,Caenorhabditis elegans,Caenorhabditis elegans,Mus musculus,Mus musculus,Caenorhabditis elegans,Caenorhabditis elegans,Caenorhabditis elegans,Mus musculus,Mus musculus,Saccharomyces cerevisiae,Homo sapiens,Drosophila melanogaster,Drosophila melanogaster",355.011421124087,1.44974566249872e-47,2.51893308859152e-46,down
Cell wall/Extracellular matrix,ENSG00000105048,2,"Mus musculus,Mus musculus,Mus musculus,Homo sapiens,Homo sapiens,Mus musculus,Mus musculus,Mus musculus,Mus musculus,Homo sapiens,Homo sapiens",75.8969311843168,7.57078769174207e-08,1.61898382946484e-07,down
Cell wall/Extracellular matrix,ENSG00000118194,2,"Mus musculus,Mus musculus,Mus musculus,Homo sapiens,Homo sapiens,Mus musculus,Mus musculus,Mus musculus,Mus musculus,Homo sapiens",57.810777158073,1.54519496552153e-05,2.58773614707823e-05,up
Cell wall/Extracellular matrix,ENSG00000130595,4,"Mus musculus,Mus musculus,Caenorhabditis elegans,Caenorhabditis elegans,Caenorhabditis elegans,Caenorhabditis elegans,Caenorhabditis elegans,Caenorhabditis elegans,Caenorhabditis elegans,Caenorhabditis elegans,Caenorhabditis elegans,Caenorhabditis elegans,Caenorhabditis elegans,Caenorhabditis elegans,Caenorhabditis elegans,Caenorhabditis elegans,Caenorhabditis elegans,Caenorhabditis elegans,Caenorhabditis elegans,Caenorhabditis elegans,Caenorhabditis elegans,Caenorhabditis elegans,Caenorhabditis elegans,Caenorhabditis elegans,Caenorhabditis elegans,Caenorhabditis elegans,Caenorhabditis elegans,Caenorhabditis elegans,Caenorhabditis elegans,Caenorhabditis elegans,Caenorhabditis elegans,Caenorhabditis elegans,Caenorhabditis elegans,Caenorhabditis elegans,Caenorhabditis elegans,Caenorhabditis elegans,Drosophila melanogaster,Homo sapiens,Drosophila melanogaster,Caenorhabditis elegans,Caenorhabditis elegans,Caenorhabditis elegans,Mus musculus,Mus musculus,Caenorhabditis elegans,Caenorhabditis elegans,Caenorhabditis elegans,Mus musculus,Mus musculus,Homo sapiens,Homo sapiens,Drosophila melanogaster",920.592592692391,5.90191707494296e-131,8.20366473417072e-129,down
Cell wall/Extracellular matrix,ENSG00000154358,2,"Mus musculus,Mus musculus,Mus musculus,Homo sapiens,Homo sapiens,Mus musculus,Mus musculus,Mus musculus,Mus musculus,Homo sapiens,Homo sapiens",51.5369929871482,0.000362055863196932,0.000518822319426532,mixed
Cell wall/Extracellular matrix,ENSG00000155657,4,"Mus musculus,Mus musculus,Caenorhabditis elegans,Caenorhabditis elegans,Caenorhabditis elegans,Caenorhabditis elegans,Caenorhabditis elegans,Caenorhabditis elegans,Caenorhabditis elegans,Caenorhabditis elegans,Caenorhabditis elegans,Caenorhabditis elegans,Caenorhabditis elegans,Caenorhabditis elegans,Caenorhabditis elegans,Caenorhabditis elegans,Caenorhabditis elegans,Caenorhabditis elegans,Drosophila melanogaster,Homo sapiens,Homo sapiens,Drosophila melanogaster,Caenorhabditis elegans,Mus musculus,Mus musculus,Caenorhabditis elegans,Caenorhabditis elegans,Mus musculus,Mus musculus,Homo sapiens,Homo sapiens,Drosophila melanogaster",388.427759843875,5.63216453005325e-48,1.118386956682e-46,down
Cell wall/Extracellular matrix,ENSG00000276076,3,"Caenorhabditis elegans,Caenorhabditis elegans,Caenorhabditis elegans,Caenorhabditis elegans,Caenorhabditis elegans,Caenorhabditis elegans,Homo sapiens,Caenorhabditis elegans,Mus musculus,Mus musculus,Caenorhabditis elegans,Caenorhabditis elegans,Homo sapiens,Homo sapiens",140.442385365879,6.31522814238202e-17,2.92605570597034e-16,up
Cell wall/Extracellular matrix,ENSG00000109846,2,"Mus musculus,Mus musculus,Mus musculus,Homo sapiens,Homo sapiens,Mus musculus,Mus musculus,Mus musculus,Mus musculus,Homo sapiens,Homo sapiens",126.857766988721,9.75772723403775e-17,4.23851276728515e-16,down
Cell wall/Extracellular matrix,ENSG00000106211,4,"Mus musculus,Mus musculus,Caenorhabditis elegans,Caenorhabditis elegans,Caenorhabditis elegans,Caenorhabditis elegans,Caenorhabditis elegans,Caenorhabditis elegans,Caenorhabditis elegans,Caenorhabditis elegans,Caenorhabditis elegans,Caenorhabditis elegans,Caenorhabditis elegans,Caenorhabditis elegans,Drosophila melanogaster,Drosophila melanogaster,Drosophila melanogaster,Drosophila melanogaster,Drosophila melanogaster,Mus musculus,Homo sapiens,Homo sapiens,Drosophila melanogaster,Drosophila melanogaster,Drosophila melanogaster,Drosophila melanogaster,Caenorhabditis elegans,Mus musculus,Mus musculus,Caenorhabditis elegans,Mus musculus,Mus musculus,Homo sapiens,Homo sapiens,Drosophila melanogaster,Drosophila melanogaster,Drosophila melanogaster",439.303925441916,2.60360320504918e-53,7.23801691003673e-52,down
Cell wall/Extracellular matrix,ENSG00000169271,3,"Mus musculus,Mus musculus,Caenorhabditis elegans,Caenorhabditis elegans,Caenorhabditis elegans,Caenorhabditis elegans,Caenorhabditis elegans,Caenorhabditis elegans,Caenorhabditis elegans,Caenorhabditis elegans,Homo sapiens,Caenorhabditis elegans,Caenorhabditis elegans,Mus musculus,Mus musculus,Caenorhabditis elegans,Caenorhabditis elegans,Caenorhabditis elegans,Caenorhabditis elegans,Homo sapiens,Homo sapiens",299.878632420235,1.19134607496313e-40,1.28576062623319e-39,up
Cell wall/Extracellular matrix,ENSG00000004776,3,"Mus musculus,Mus musculus,Caenorhabditis elegans,Caenorhabditis elegans,Caenorhabditis elegans,Caenorhabditis elegans,Mus musculus,Homo sapiens,Homo sapiens,Caenorhabditis elegans,Mus musculus,Mus musculus,Caenorhabditis elegans,Mus musculus,Mus musculus,Homo sapiens,Homo sapiens",168.391396556156,1.01949222816585e-19,5.90455915479387e-19,mixed
Cell wall/Extracellular matrix,ENSG00000152137,4,"Mus musculus,Mus musculus,Caenorhabditis elegans,Caenorhabditis elegans,Caenorhabditis elegans,Caenorhabditis elegans,Drosophila melanogaster,Drosophila melanogaster,Drosophila melanogaster,Drosophila melanogaster,Drosophila melanogaster,Drosophila melanogaster,Mus musculus,Homo sapiens,Homo sapiens,Drosophila melanogaster,Drosophila melanogaster,Drosophila melanogaster,Drosophila melanogaster,Drosophila melanogaster,Drosophila melanogaster,Caenorhabditis elegans,Mus musculus,Mus musculus,Caenorhabditis elegans,Mus musculus,Mus musculus,Homo sapiens,Homo sapiens,Drosophila melanogaster,Drosophila melanogaster,Drosophila melanogaster,Drosophila melanogaster,Drosophila melanogaster,Drosophila melanogaster",397.783799984296,2.43245490246831e-47,3.75679146047884e-46,mixed
Cell wall/Extracellular matrix,ENSG00000159176,3,"Mus musculus,Mus musculus,Arabidopsis thaliana,Arabidopsis thaliana,Mus musculus,Homo sapiens,Homo sapiens,Mus musculus,Arabidopsis thaliana,Mus musculus,Mus musculus,Mus musculus,Homo sapiens,Homo sapiens",44.7248671504219,0.023519836671899,0.0270186553503633,up
Cell wall/Extracellular matrix,ENSG00000175183,2,"Mus musculus,Mus musculus,Mus musculus,Homo sapiens,Mus musculus,Mus musculus,Mus musculus,Mus musculus,Homo sapiens,Homo sapiens",42.0512427803553,0.00272336741946039,0.00353783244210275,mixed
Cell wall/Extracellular matrix,ENSG00000129170,4,"Mus musculus,Mus musculus,Caenorhabditis elegans,Caenorhabditis elegans,Drosophila melanogaster,Drosophila melanogaster,Mus musculus,Homo sapiens,Drosophila melanogaster,Drosophila melanogaster,Caenorhabditis elegans,Mus musculus,Mus musculus,Caenorhabditis elegans,Caenorhabditis elegans,Mus musculus,Mus musculus,Homo sapiens,Homo sapiens,Drosophila melanogaster,Drosophila melanogaster",138.342155980657,3.28527345439748e-12,1.0872690718125e-11,down
Cell wall/Extracellular matrix,ENSG00000171314,1,"Homo sapiens,Homo sapiens,Homo sapiens,Homo sapiens",13.7652106469494,0.0880941309910141,0.0979606736620077,mixed
Cell wall/Extracellular matrix,ENSG00000226784,4,"Mus musculus,Mus musculus,Drosophila melanogaster,Mus musculus,Homo sapiens,Drosophila melanogaster,Mus musculus,Mus musculus,Mus musculus,Mus musculus,Saccharomyces cerevisiae,Homo sapiens,Homo sapiens,Drosophila melanogaster",63.2492852187242,0.000154095128092006,0.000237991364497654,down
Cell wall/Extracellular matrix,ENSG00000187498,2,"Mus musculus,Mus musculus,Mus musculus,Homo sapiens,Homo sapiens,Mus musculus,Mus musculus,Mus musculus,Mus musculus,Homo sapiens,Homo sapiens",45.5350839497554,0.00226849348375618,0.00300305327849628,mixed
Cell wall/Extracellular matrix,ENSG00000081052,3,"Mus musculus,Mus musculus,Drosophila melanogaster,Mus musculus,Homo sapiens,Homo sapiens,Drosophila melanogaster,Mus musculus,Mus musculus,Mus musculus,Mus musculus,Homo sapiens,Homo sapiens,Drosophila melanogaster",101.060692566719,3.40629975187478e-10,9.86407636480404e-10,down
Cell wall/Extracellular matrix,ENSG00000103187,3,"Mus musculus,Mus musculus,Drosophila melanogaster,Mus musculus,Homo sapiens,Homo sapiens,Drosophila melanogaster,Mus musculus,Mus musculus,Mus musculus,Mus musculus,Homo sapiens,Homo sapiens,Drosophila melanogaster",89.1195783588495,2.71970702302366e-08,6.30065460333816e-08,mixed
Cell wall/Extracellular matrix,ENSG00000188107,2,"Drosophila melanogaster,Homo sapiens,Drosophila melanogaster,Homo sapiens,Homo sapiens,Drosophila melanogaster",74.167052147463,5.27817160629205e-11,1.63036856283243e-10,down
Cell wall/Extracellular matrix,ENSG00000105664,2,"Mus musculus,Mus musculus,Homo sapiens,Mus musculus,Mus musculus,Mus musculus,Homo sapiens,Homo sapiens",13.0279847811992,0.670710524159769,0.685505609251529,mixed
Cell wall/Extracellular matrix,ENSG00000137801,2,"Mus musculus,Mus musculus,Mus musculus,Homo sapiens,Homo sapiens,Mus musculus,Mus musculus,Mus musculus,Mus musculus,Homo sapiens,Homo sapiens",148.47433592256,9.27850613342254e-21,5.60744501106841e-20,up
Cell wall/Extracellular matrix,ENSG00000186340,2,"Mus musculus,Mus musculus,Mus musculus,Homo sapiens,Mus musculus,Mus musculus,Mus musculus,Mus musculus,Homo sapiens,Homo sapiens",60.7772629909806,5.39513517127475e-06,9.86741827377882e-06,mixed
Cell wall/Extracellular matrix,ENSG00000169231,2,"Mus musculus,Mus musculus,Mus musculus,Homo sapiens,Homo sapiens,Mus musculus,Mus musculus,Mus musculus,Mus musculus,Homo sapiens,Homo sapiens",19.351735963707,0.623519852894496,0.646785519047275,mixed
